"rules","support","confidence","coverage","lift","count"
"29","{X.HANGING.='40',X.HOLDER.='FOUR',X.T.LIGHT.='HEART',NA.='SET'} => {X.HEART.='CASES'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"30","{X.HANGING.='40',X.HEART.='CASES',X.T.LIGHT.='HEART',NA.='SET'} => {X.HOLDER.='FOUR'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"31","{X.HEART.='DOOR',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No'} => {X.HANGING.='BLUE'}",0.00200841852074564,1,0.00200841852074564,54.3109079033312,167
"32","{X.HANGING.='BLUE',X.HEART.='DOOR',X.HOLDER.='FRENCH',X.WHITE.='No'} => {X.T.LIGHT.='METAL'}",0.00200841852074564,1,0.00200841852074564,58.0656424581006,167
"33","{X.HANGING.='BLUE',X.HEART.='DOOR',X.T.LIGHT.='METAL',X.WHITE.='No'} => {X.HOLDER.='FRENCH'}",0.00200841852074564,1,0.00200841852074564,123.551263001486,167
"34","{X.HANGING.='BLUE',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No'} => {X.HEART.='DOOR'}",0.00200841852074564,1,0.00200841852074564,261.477987421384,167
"35","{X.HANGING.='BLUE',X.HEART.='DOOR',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL'} => {X.WHITE.='No'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"36","{X.HEART.='DOOR',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No'} => {NA.='SIGN'}",0.00200841852074564,1,0.00200841852074564,43.3298593017196,167
"37","{X.HEART.='DOOR',X.HOLDER.='FRENCH',X.WHITE.='No',NA.='SIGN'} => {X.T.LIGHT.='METAL'}",0.00200841852074564,1,0.00200841852074564,58.0656424581006,167
"38","{X.HEART.='DOOR',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HOLDER.='FRENCH'}",0.00200841852074564,1,0.00200841852074564,123.551263001486,167
"39","{X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',X.WHITE.='No',NA.='SIGN'} => {X.HEART.='DOOR'}",0.00200841852074564,1,0.00200841852074564,261.477987421384,167
"40","{X.HEART.='DOOR',X.HOLDER.='FRENCH',X.T.LIGHT.='METAL',NA.='SIGN'} => {X.WHITE.='No'}",0.00200841852074564,1,0.00200841852074564,497.904191616766,167
"41","{X.HANGING.='BLUE',X.HEART.='DOOR',X.HOLDER.='FRENCH',X.WHITE.='No'} => {NA.='SIGN'}",0.00200841852074564,1,0.00200841852074564,43.3298593017196,167
